# report v0.1.0 (Apr 13, 2023)
# Database: MetaSBT-Viruses
# Timestamp: 2023-04-17 15:13:36
# Cluster	Lineage	MAGs	Reference genomes	Bloom Filter Density	Mean completeness	Mean contamination	Mean strain heterogeneity
MSBT174	k__Viruses|p__Kitrinoviricota|c__Tolucaviricetes|o__Tolivirales|f__Tombusviridae|g__Tombusvirus|s__Tomato_bushy_stunt_virus	0	1	0.016487	na	na	na
MSBT392	k__Viruses|p__Kitrinoviricota|c__Tolucaviricetes|o__Tolivirales|f__Tombusviridae|g__Tombusvirus|s__Carnation_Italian_ringspot_virus	0	1	0.01643	na	na	na
MSBT2814	k__Viruses|p__Kitrinoviricota|c__Tolucaviricetes|o__Tolivirales|f__Tombusviridae|g__Tombusvirus|s__Cucumber_Bulgarian_latent_virus	0	1	0.015929	na	na	na
MSBT173	k__Viruses|p__Kitrinoviricota|c__Tolucaviricetes|o__Tolivirales|f__Tombusviridae|g__Tombusvirus|s__Cymbidium_ringspot_virus	0	1	0.016376	na	na	na
MSBT908	k__Viruses|p__Kitrinoviricota|c__Tolucaviricetes|o__Tolivirales|f__Tombusviridae|g__Tombusvirus|s__Grapevine_Algerian_latent_virus	0	1	0.016408	na	na	na
MSBT1016	k__Viruses|p__Kitrinoviricota|c__Tolucaviricetes|o__Tolivirales|f__Tombusviridae|g__Tombusvirus|s__Pelargonium_necrotic_spot_virus	0	1	0.016312	na	na	na
MSBT350	k__Viruses|p__Kitrinoviricota|c__Tolucaviricetes|o__Tolivirales|f__Tombusviridae|g__Tombusvirus|s__Pelargonium_leaf_curl_virus	0	1	0.016566	na	na	na
MSBT172	k__Viruses|p__Kitrinoviricota|c__Tolucaviricetes|o__Tolivirales|f__Tombusviridae|g__Tombusvirus|s__Cucumber_necrosis_virus	0	1	0.01623	na	na	na
MSBT171	k__Viruses|p__Kitrinoviricota|c__Tolucaviricetes|o__Tolivirales|f__Tombusviridae|g__Tombusvirus|s__Artichoke_mottled_crinkle_virus	0	1	0.01658	na	na	na
MSBT2786	k__Viruses|p__Kitrinoviricota|c__Tolucaviricetes|o__Tolivirales|f__Tombusviridae|g__Umbravirus|s__Patrinia_mild_mottle_virus	0	1	0.01467	na	na	na
MSBT1314	k__Viruses|p__Kitrinoviricota|c__Tolucaviricetes|o__Tolivirales|f__Tombusviridae|g__Umbravirus|s__Opium_poppy_mosaic_virus	0	1	0.014677	na	na	na
MSBT591	k__Viruses|p__Kitrinoviricota|c__Tolucaviricetes|o__Tolivirales|f__Tombusviridae|g__Umbravirus|s__Carrot_mottle_virus	0	1	0.014566	na	na	na
MSBT1973	k__Viruses|p__Kitrinoviricota|c__Tolucaviricetes|o__Tolivirales|f__Tombusviridae|g__Umbravirus|s__Ethiopian_tobacco_bushy_top_virus	0	1	0.014187	na	na	na
MSBT1903	k__Viruses|p__Kitrinoviricota|c__Tolucaviricetes|o__Tolivirales|f__Tombusviridae|g__Umbravirus|s__Sclerotinia_sclerotiorum_umbra_like_virus_1	0	1	0.015267	na	na	na
MSBT853	k__Viruses|p__Kitrinoviricota|c__Tolucaviricetes|o__Tolivirales|f__Tombusviridae|g__Umbravirus|s__Tobacco_bushy_top_virus	0	1	0.01447	na	na	na
MSBT469	k__Viruses|p__Kitrinoviricota|c__Tolucaviricetes|o__Tolivirales|f__Tombusviridae|g__Umbravirus|s__Groundnut_rosette_virus	0	1	0.013901	na	na	na
MSBT878	k__Viruses|p__Kitrinoviricota|c__Tolucaviricetes|o__Tolivirales|f__Tombusviridae|g__Umbravirus|s__Pea_enation_mosaic_virus_2	0	1	0.014756	na	na	na
MSBT468	k__Viruses|p__Kitrinoviricota|c__Tolucaviricetes|o__Tolivirales|f__Tombusviridae|g__Umbravirus|s__Carrot_mottle_mimic_virus	0	1	0.014573	na	na	na
MSBT2132	k__Viruses|p__Kitrinoviricota|c__Tolucaviricetes|o__Tolivirales|f__Tombusviridae|g__Umbravirus|s__Ixeridium_yellow_mottle_virus_2	0	1	0.014595	na	na	na
MSBT530	k__Viruses|p__Kitrinoviricota|c__Tolucaviricetes|o__Tolivirales|f__Tombusviridae|g__Gallantivirus|s__Galinsoga_mosaic_virus	0	1	0.013246	na	na	na
MSBT445	k__Viruses|p__Kitrinoviricota|c__Tolucaviricetes|o__Tolivirales|f__Tombusviridae|g__Betanecrovirus|s__Leek_white_stripe_virus	0	1	0.012738	na	na	na
MSBT164	k__Viruses|p__Kitrinoviricota|c__Tolucaviricetes|o__Tolivirales|f__Tombusviridae|g__Betanecrovirus|s__Tobacco_necrosis_virus_D	0	1	0.013128	na	na	na
MSBT883	k__Viruses|p__Kitrinoviricota|c__Tolucaviricetes|o__Tolivirales|f__Tombusviridae|g__Betanecrovirus|s__Beet_black_scorch_virus	0	1	0.012688	na	na	na
MSBT1606	k__Viruses|p__Kitrinoviricota|c__Magsaviricetes|o__Nodamuvirales|f__Sinhaliviridae|g__Sinaivirus|s__Lake_Sinai_virus_1	0	2	0.028288	na	na	na
MSBT2364	k__Viruses|p__Kitrinoviricota|c__Magsaviricetes|o__Nodamuvirales|f__Sinhaliviridae|g__Sinaivirus|s__Lake_Sinai_Virus_TO	0	1	0.020211	na	na	na
MSBT2361	k__Viruses|p__Kitrinoviricota|c__Magsaviricetes|o__Nodamuvirales|f__Sinhaliviridae|g__Sinaivirus|s__Lake_Sinai_Virus_NE	0	1	0.020322	na	na	na
MSBT1607	k__Viruses|p__Kitrinoviricota|c__Magsaviricetes|o__Nodamuvirales|f__Sinhaliviridae|g__Sinaivirus|s__Lake_Sinai_virus_2	0	2	0.027755	na	na	na
MSBT1977	k__Viruses|p__Kitrinoviricota|c__Magsaviricetes|o__Nodamuvirales|f__Sinhaliviridae|g__Sinaivirus|s__Lake_Sinai_virus	0	1	0.020504	na	na	na
MSBT2363	k__Viruses|p__Kitrinoviricota|c__Magsaviricetes|o__Nodamuvirales|f__Sinhaliviridae|g__Sinaivirus|s__Lake_Sinai_Virus_SA2	0	1	0.020222	na	na	na
MSBT2362	k__Viruses|p__Kitrinoviricota|c__Magsaviricetes|o__Nodamuvirales|f__Sinhaliviridae|g__Sinaivirus|s__Lake_Sinai_Virus_SA1	0	1	0.020175	na	na	na
MSBT431	k__Viruses|p__Kitrinoviricota|c__Magsaviricetes|o__Nodamuvirales|f__Nodaviridae|g__Betanodavirus|s__Tiger_puffer_nervous_necrosis_virus	0	1	0.015611	na	na	na
MSBT430	k__Viruses|p__Kitrinoviricota|c__Magsaviricetes|o__Nodamuvirales|f__Nodaviridae|g__Betanodavirus|s__Barfin_flounder_nervous_necrosis_virus	0	3	0.017188	na	na	na
MSBT360	k__Viruses|p__Kitrinoviricota|c__Magsaviricetes|o__Nodamuvirales|f__Nodaviridae|g__Betanodavirus|s__Striped_jack_nervous_necrosis_virus	0	1	0.0155	na	na	na
MSBT679	k__Viruses|p__Kitrinoviricota|c__Magsaviricetes|o__Nodamuvirales|f__Nodaviridae|g__Alphanodavirus|s__Pariacoto_virus	0	1	0.01496	na	na	na
MSBT247	k__Viruses|p__Kitrinoviricota|c__Magsaviricetes|o__Nodamuvirales|f__Nodaviridae|g__Alphanodavirus|s__Black_beetle_virus	0	1	0.015546	na	na	na
MSBT248	k__Viruses|p__Kitrinoviricota|c__Magsaviricetes|o__Nodamuvirales|f__Nodaviridae|g__Alphanodavirus|s__Boolarra_virus	0	1	0.015181	na	na	na
MSBT250	k__Viruses|p__Kitrinoviricota|c__Magsaviricetes|o__Nodamuvirales|f__Nodaviridae|g__Alphanodavirus|s__Nodamura_virus	0	1	0.015596	na	na	na
MSBT249	k__Viruses|p__Kitrinoviricota|c__Magsaviricetes|o__Nodamuvirales|f__Nodaviridae|g__Alphanodavirus|s__Flock_House_virus	0	4	0.029204	na	na	na
MSBT1841	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Hepelivirales|f__Benyviridae|g__Benyvirus|s__Burdock_mottle_virus	0	1	0.037109	na	na	na
MSBT622	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Hepelivirales|f__Benyviridae|g__Benyvirus|s__Beet_soil_borne_mosaic_virus	0	2	0.046768	na	na	na
MSBT1193	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Hepelivirales|f__Benyviridae|g__Benyvirus|s__Rice_stripe_necrosis_virus	0	1	0.03721	na	na	na
MSBT1049	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Hepelivirales|f__Alphatetraviridae|g__Omegatetravirus|s__Dendrolimus_punctatus_virus	0	1	0.026589	na	na	na
MSBT379	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Hepelivirales|f__Alphatetraviridae|g__Omegatetravirus|s__Helicoverpa_armigera_stunt_virus	0	1	0.025931	na	na	na
MSBT648	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Hepelivirales|f__Alphatetraviridae|g__Betatetravirus|s__Nudaurelia_capensis_beta_virus	0	1	0.022622	na	na	na
MSBT1096	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Tymovirus|s__Anagyris_vein_yellowing_virus	0	1	0.02068	na	na	na
MSBT182	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Tymovirus|s__Kennedya_yellow_mosaic_virus	0	1	0.020962	na	na	na
MSBT1471	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Tymovirus|s__Chiltepin_yellow_mosaic_virus	0	1	0.021781	na	na	na
MSBT1367	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Tymovirus|s__Diascia_yellow_mottle_virus	0	1	0.021288	na	na	na
MSBT180	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Tymovirus|s__Turnip_yellow_mosaic_virus	0	1	0.020819	na	na	na
MSBT601	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Tymovirus|s__Okra_mosaic_virus	0	1	0.01986	na	na	na
MSBT615	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Tymovirus|s__Andean_potato_latent_virus	0	1	0.021202	na	na	na
MSBT610	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Tymovirus|s__Physalis_mottle_virus	0	1	0.021889	na	na	na
MSBT1598	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Tymovirus|s__Asclepias_asymptomatic_virus	0	1	0.020608	na	na	na
MSBT178	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Tymovirus|s__Erysimum_latent_virus	0	1	0.020311	na	na	na
MSBT1095	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Tymovirus|s__Plantago_mottle_virus	0	1	0.020955	na	na	na
MSBT1817	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Tymovirus|s__Andean_potato_mild_mosaic_virus	0	1	0.02083	na	na	na
MSBT602	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Tymovirus|s__Dulcamara_mottle_virus	0	1	0.020747	na	na	na
MSBT1093	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Tymovirus|s__Nemesia_ring_necrosis_virus	0	1	0.021198	na	na	na
MSBT1094	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Tymovirus|s__Scrophularia_mottle_virus	0	1	0.020873	na	na	na
MSBT177	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Tymovirus|s__Eggplant_mosaic_virus	0	1	0.020998	na	na	na
MSBT604	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Tymovirus|s__Chayote_mosaic_virus	0	1	0.02059	na	na	na
MSBT179	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Tymovirus|s__Ononis_yellow_mosaic_virus	0	1	0.020708	na	na	na
MSBT677	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Maculavirus|s__Grapevine_fleck_virus	0	1	0.02211	na	na	na
MSBT1368	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Maculavirus|s__Fig_fleck_associated_virus	0	1	0.022243	na	na	na
MSBT1059	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Maculavirus|s__Bombyx_mori_Macula_like_virus	0	1	0.022196	na	na	na
MSBT1743	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Maculavirus|s__Culex_originated_Tymoviridae_like_virus	0	1	0.021524	na	na	na
MSBT2549	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Maculavirus|s__Bee_Macula_Like_virus_2	0	1	0.021606	na	na	na
MSBT678	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Maculavirus|s__Grapevine_Red_Globe_virus	0	1	0.0223	na	na	na
MSBT528	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Marafivirus|s__Maize_rayado_fino_virus	0	1	0.021223	na	na	na
MSBT2120	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Marafivirus|s__Nectarine_marafivirus_M	0	1	0.021567	na	na	na
MSBT2680	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Marafivirus|s__Alfalfa_virus_F	0	1	0.022411	na	na	na
MSBT1092	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Marafivirus|s__Citrus_sudden_death_associated_virus	0	1	0.022454	na	na	na
MSBT1414	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Marafivirus|s__Grapevine_Syrah_virus_1	0	1	0.021792	na	na	na
MSBT1597	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Marafivirus|s__Switchgrass_mosaic_virus	0	1	0.021449	na	na	na
MSBT2623	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Marafivirus|s__Grapevine_asteroid_mosaic_associated_virus	0	1	0.021713	na	na	na
MSBT902	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Marafivirus|s__Grapevine_rupestris_vein_feathering_virus	0	1	0.022214	na	na	na
MSBT515	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Marafivirus|s__Oat_blue_dwarf_virus	0	1	0.021234	na	na	na
MSBT1413	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Marafivirus|s__Olive_latent_virus_3	0	1	0.023749	na	na	na
MSBT1449	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Marafivirus|s__Blackberry_virus_S	0	1	0.021381	na	na	na
MSBT1179	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Lolavirus|s__Lolium_latent_virus	0	1	0.025981	na	na	na
MSBT916	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Sclerodarnavirus|s__Sclerotinia_sclerotiorum_debilitation_associated_RNA_virus	0	1	0.018601	na	na	na
MSBT1100	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Alstroemeria_virus_X	0	1	0.023713	na	na	na
MSBT2514	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Babaco_mosaic_virus	0	1	0.022733	na	na	na
MSBT1723	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Citrus_yellow_vein_clearing_virus	0	1	0.025552	na	na	na
MSBT1633	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Tamus_red_mosaic_virus	0	1	0.022164	na	na	na
MSBT2425	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Vanilla_virus_X	0	1	0.021577	na	na	na
MSBT354	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Bamboo_mosaic_virus	0	1	0.021839	na	na	na
MSBT2849	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Euonymus_yellow_mottle_associated_virus	0	1	0.02304	na	na	na
MSBT197	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Narcissus_mosaic_virus	0	1	0.023502	na	na	na
MSBT194	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Clover_yellow_mosaic_virus	0	1	0.023795	na	na	na
MSBT202	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__White_clover_mosaic_virus	0	1	0.019889	na	na	na
MSBT200	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Potato_virus_X	0	1	0.02191	na	na	na
MSBT2420	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Euonymus_yellow_vein_virus	0	1	0.024596	na	na	na
MSBT1101	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Allium_virus_X	0	1	0.02416	na	na	na
MSBT2714	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Turtle_grass_virus_X	0	1	0.021409	na	na	na
MSBT302	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Plantago_asiatica_mosaic_virus	0	1	0.020565	na	na	na
MSBT919	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Hosta_virus_X	0	1	0.021699	na	na	na
MSBT2970	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Cassava_Colombian_symptomless_virus	0	1	0.018404	na	na	na
MSBT196	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Foxtail_mosaic_virus	0	1	0.021134	na	na	na
MSBT702	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Pepino_mosaic_virus	0	1	0.021509	na	na	na
MSBT1944	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Yam_virus_X	0	1	0.020937	na	na	na
MSBT203	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Lily_virus_X	0	1	0.019943	na	na	na
MSBT1009	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Opuntia_virus_X	0	1	0.022536	na	na	na
MSBT701	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Hydrangea_ringspot_virus	0	1	0.020941	na	na	na
MSBT2712	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Potexvirus_sp	0	1	0.020021	na	na	na
MSBT1848	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Plantain_virus_X	0	1	0.02348	na	na	na
MSBT2890	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Citrus_yellow_mottle_virus	0	1	0.025412	na	na	na
MSBT1008	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Zygocactus_virus_X	0	1	0.022511	na	na	na
MSBT195	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Cymbidium_mosaic_virus	0	1	0.021216	na	na	na
MSBT2782	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Cnidium_virus_X	0	1	0.020447	na	na	na
MSBT1007	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Schlumbergera_virus_X	0	1	0.022311	na	na	na
MSBT1696	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Pitaya_virus_X	0	1	0.02269	na	na	na
MSBT1124	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Nerine_virus_X	0	1	0.022461	na	na	na
MSBT198	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Papaya_mosaic_virus	0	1	0.022554	na	na	na
MSBT700	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Cactus_virus_X	0	1	0.022465	na	na	na
MSBT2176	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Senna_mosaic_virus	0	1	0.022568	na	na	na
MSBT691	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Indian_citrus_ringspot_virus	0	1	0.025748	na	na	na
MSBT390	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Cassava_common_mosaic_virus	0	1	0.021663	na	na	na
MSBT1306	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Phaius_virus_X	0	1	0.019921	na	na	na
MSBT1076	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Mint_virus_X	0	1	0.019943	na	na	na
MSBT201	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Strawberry_mild_yellow_edge_virus	0	1	0.0204	na	na	na
MSBT199	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Potato_aucuba_mosaic_virus	0	1	0.023806	na	na	na
MSBT1299	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Lettuce_virus_X	0	1	0.024478	na	na	na
MSBT1228	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Malva_mosaic_virus	0	1	0.023169	na	na	na
MSBT813	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Tulip_virus_X	0	1	0.020544	na	na	na
MSBT646	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Alternanthera_mosaic_virus	0	1	0.022343	na	na	na
MSBT1298	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Asparagus_virus_3	0	2	0.043187	na	na	na
MSBT2318	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Cassava_virus_X	0	1	0.020075	na	na	na
MSBT829	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Botrexvirus|s__Botrytis_virus_X	0	1	0.02348	na	na	na
MSBT267	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Allexivirus|s__Garlic_virus_D	0	1	0.028438	na	na	na
MSBT268	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Allexivirus|s__Garlic_virus_C	0	1	0.02846	na	na	na
MSBT772	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Allexivirus|s__Garlic_virus_E	0	1	0.028553	na	na	na
MSBT269	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Allexivirus|s__Garlic_virus_B	0	1	0.028149	na	na	na
MSBT2372	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Allexivirus|s__Alfalfa_virus_S	0	1	0.028213	na	na	na
MSBT771	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Allexivirus|s__Garlic_virus_X	0	1	0.027483	na	na	na
MSBT1608	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Allexivirus|s__Blackberry_virus_E	0	1	0.025895	na	na	na
MSBT2233	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Allexivirus|s__Arachis_pintoi_virus	0	1	0.025666	na	na	na
MSBT327	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Allexivirus|s__Shallot_virus_X	0	1	0.029826	na	na	na
MSBT270	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Allexivirus|s__Garlic_virus_A	0	1	0.029293	na	na	na
MSBT1498	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Allexivirus|s__Senna_severe_yellow_mosaic_virus	0	1	0.022951	na	na	na
MSBT2424	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Allexivirus|s__Vanilla_latent_virus	0	1	0.025151	na	na	na
