# report v0.1.0 (Mar 6, 2023)
# Database: MetaSBT-Viruses
# Timestamp: 2023-03-30 17:10:30.520239
# Cluster	Lineage	MAGs	Reference genomes	Bloom Filter Density	Mean completeness	Mean contamination	Mean strain heterogeneity
MSBT203	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Lily_virus_X	0	1	0.000675	0.0	0.0	0.0
MSBT1009	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Opuntia_virus_X	0	1	0.000861	0.0	0.0	0.0
MSBT701	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Hydrangea_ringspot_virus	0	1	0.000872	0.0	0.0	0.0
MSBT2712	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Potexvirus_sp	0	1	0.000636	0.0	0.0	0.0
MSBT1848	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Plantain_virus_X	0	1	0.000804	0.0	0.0	0.0
MSBT2890	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Citrus_yellow_mottle_virus	0	1	0.000929	0.0	0.0	0.0
MSBT1008	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Zygocactus_virus_X	0	1	0.000886	0.0	0.0	0.0
MSBT195	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Cymbidium_mosaic_virus	0	1	0.000725	0.0	0.0	0.0
MSBT2782	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Cnidium_virus_X	0	1	0.000593	0.0	0.0	0.0
MSBT1007	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Schlumbergera_virus_X	0	1	0.00104	0.0	0.0	0.0
MSBT1696	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Pitaya_virus_X	0	1	0.000864	0.0	0.0	0.0
MSBT1124	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Nerine_virus_X	0	1	0.000761	0.0	0.0	0.0
MSBT198	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Papaya_mosaic_virus	0	1	0.0009	0.0	0.0	0.0
MSBT700	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Cactus_virus_X	0	1	0.000868	0.0	0.0	0.0
MSBT2176	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Senna_mosaic_virus	0	1	0.001286	0.0	0.0	0.0
MSBT691	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Indian_citrus_ringspot_virus	0	1	0.000929	0.0	0.0	0.0
MSBT390	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Cassava_common_mosaic_virus	0	1	0.000864	0.0	0.0	0.0
MSBT1306	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Phaius_virus_X	0	1	0.000597	0.0	0.0	0.0
MSBT1076	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Mint_virus_X	0	1	0.000879	0.0	0.0	0.0
MSBT201	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Strawberry_mild_yellow_edge_virus	0	1	0.000632	0.0	0.0	0.0
MSBT199	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Potato_aucuba_mosaic_virus	0	1	0.001129	0.0	0.0	0.0
MSBT1299	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Lettuce_virus_X	0	1	0.000972	0.0	0.0	0.0
MSBT1228	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Malva_mosaic_virus	0	1	0.000986	0.0	0.0	0.0
MSBT813	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Tulip_virus_X	0	1	0.000811	0.0	0.0	0.0
MSBT646	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Alternanthera_mosaic_virus	0	1	0.000932	0.0	0.0	0.0
MSBT1298	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Asparagus_virus_3	0	2	0.001604	0.0	0.0	0.0
MSBT2318	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Cassava_virus_X	0	1	0.000675	0.0	0.0	0.0
MSBT829	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Botrexvirus|s__Botrytis_virus_X	0	1	0.00104	0.0	0.0	0.0
MSBT267	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Allexivirus|s__Garlic_virus_D	0	1	0.001154	0.0	0.0	0.0
MSBT268	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Allexivirus|s__Garlic_virus_C	0	1	0.001111	0.0	0.0	0.0
MSBT772	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Allexivirus|s__Garlic_virus_E	0	1	0.001186	0.0	0.0	0.0
MSBT269	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Allexivirus|s__Garlic_virus_B	0	1	0.001207	0.0	0.0	0.0
MSBT2372	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Allexivirus|s__Alfalfa_virus_S	0	1	0.001197	0.0	0.0	0.0
MSBT771	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Allexivirus|s__Garlic_virus_X	0	1	0.001061	0.0	0.0	0.0
MSBT1608	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Allexivirus|s__Blackberry_virus_E	0	1	0.001257	0.0	0.0	0.0
MSBT2233	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Allexivirus|s__Arachis_pintoi_virus	0	1	0.000961	0.0	0.0	0.0
MSBT327	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Allexivirus|s__Shallot_virus_X	0	1	0.001268	0.0	0.0	0.0
MSBT270	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Allexivirus|s__Garlic_virus_A	0	1	0.001118	0.0	0.0	0.0
MSBT1498	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Allexivirus|s__Senna_severe_yellow_mosaic_virus	0	1	0.000704	0.0	0.0	0.0
MSBT2424	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Allexivirus|s__Vanilla_latent_virus	0	1	0.001157	0.0	0.0	0.0
MSBT1877	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Alphaflexiviridae|g__Platypuvirus|s__Donkey_orchid_symptomless_virus	0	1	0.001057	0.0	0.0	0.0
MSBT2700	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Deltaflexiviridae|g__Deltaflexivirus|s__Sclerotinia_sclerotiorum_deltaflexivirus_2	0	1	0.000889	0.0	0.0	0.0
MSBT769	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Banmivirus|s__Banmivirus_BanMMV	0	1	0.001718	0.0	0.0	0.0
MSBT732	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Robigovirus|s__Cherry_necrotic_rusty_mottle_virus	0	1	0.001922	0.0	0.0	0.0
MSBT1833	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Robigovirus|s__Cherry_rusty_mottle_associated_virus	0	1	0.001733	0.0	0.0	0.0
MSBT855	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Robigovirus|s__African_oil_palm_ringspot_virus	0	1	0.0014	0.0	0.0	0.0
MSBT1893	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Robigovirus|s__Cherry_twisted_leaf_associated_virus	0	1	0.001822	0.0	0.0	0.0
MSBT578	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Robigovirus|s__Cherry_green_ring_mottle_virus	0	1	0.001665	0.0	0.0	0.0
MSBT2899	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Trichovirus|s__Cherry_symptomless_virus	0	1	0.00149	0.0	0.0	0.0
MSBT852	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Trichovirus|s__Peach_mosaic_virus	0	1	0.001761	0.0	0.0	0.0
MSBT637	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Trichovirus|s__Grapevine_berry_inner_necrosis_virus	0	1	0.001583	0.0	0.0	0.0
MSBT1619	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Trichovirus|s__Grapevine_Pinot_gris_virus	0	1	0.001629	0.0	0.0	0.0
MSBT741	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Trichovirus|s__Cherry_mottle_leaf_virus	0	1	0.001683	0.0	0.0	0.0
MSBT2860	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Trichovirus|s__Mexico_trichovirus	0	1	0.001515	0.0	0.0	0.0
MSBT193	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Trichovirus|s__Apple_chlorotic_leaf_spot_virus	0	1	0.001468	0.0	0.0	0.0
MSBT2691	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Vitivirus|s__Blackberry_virus_A	0	1	0.00085	0.0	0.0	0.0
MSBT2472	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Vitivirus|s__Grapevine_virus_H	0	1	0.001	0.0	0.0	0.0
MSBT2312	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Vitivirus|s__Arracacha_virus_V	0	1	0.001018	0.0	0.0	0.0
MSBT357	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Vitivirus|s__Grapevine_virus_B	0	1	0.001125	0.0	0.0	0.0
MSBT1647	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Vitivirus|s__Actinidia_virus_B	0	1	0.00095	0.0	0.0	0.0
MSBT2484	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Vitivirus|s__Grapevine_virus_I	0	1	0.001232	0.0	0.0	0.0
MSBT1210	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Vitivirus|s__Agave_tequilana_leaf_virus	0	1	0.00099	0.0	0.0	0.0
MSBT1346	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Vitivirus|s__Grapevine_virus_E	0	1	0.001057	0.0	0.0	0.0
MSBT2448	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Vitivirus|s__Grapevine_virus_G	0	2	0.002479	0.0	0.0	0.0
MSBT2548	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Vitivirus|s__Grapevine_virus_J	0	1	0.000982	0.0	0.0	0.0
MSBT356	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Vitivirus|s__Grapevine_virus_A	0	1	0.000986	0.0	0.0	0.0
MSBT2423	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Vitivirus|s__Grapevine_virus_K	0	1	0.000843	0.0	0.0	0.0
MSBT1727	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Vitivirus|s__Grapevine_virus_F	0	1	0.000993	0.0	0.0	0.0
MSBT1854	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Prunevirus|s__Apricot_vein_clearing_associated_virus	0	1	0.001275	0.0	0.0	0.0
MSBT2061	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Prunevirus|s__Caucasus_prunus_virus	0	1	0.00169	0.0	0.0	0.0
MSBT2797	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Prunevirus|s__Actinidia_seed_borne_latent_virus	0	1	0.001993	0.0	0.0	0.0
MSBT427	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Capillovirus|s__Cherry_virus_A	0	1	0.001675	0.0	0.0	0.0
MSBT299	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Capillovirus|s__Apple_stem_grooving_virus	0	1	0.001132	0.0	0.0	0.0
MSBT2889	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Capillovirus|s__Rubber_tree_capillovirus_1	0	1	0.001447	0.0	0.0	0.0
MSBT2171	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Capillovirus|s__Yacon_virus_A	0	1	0.001193	0.0	0.0	0.0
MSBT2565	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Capillovirus|s__Mume_virus_A	0	1	0.001761	0.0	0.0	0.0
MSBT2113	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Capillovirus|s__Currant_virus_A	0	1	0.001729	0.0	0.0	0.0
MSBT2323	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Wamavirus|s__Watermelon_virus_A	0	1	0.002154	0.0	0.0	0.0
MSBT1894	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Chordovirus|s__Carrot_Ch_virus_2	0	1	0.001811	0.0	0.0	0.0
MSBT1895	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Chordovirus|s__Carrot_Ch_virus_1	0	1	0.00209	0.0	0.0	0.0
MSBT2001	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Ravavirus|s__Ribes_americanum_virus_A	0	1	0.001072	0.0	0.0	0.0
MSBT1160	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Foveavirus|s__Asian_prunus_virus_2	0	1	0.001915	0.0	0.0	0.0
MSBT1720	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Foveavirus|s__Apple_green_crinkle_associated_virus	0	1	0.002033	0.0	0.0	0.0
MSBT366	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Foveavirus|s__Apple_stem_pitting_virus	0	1	0.0021	0.0	0.0	0.0
MSBT1161	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Foveavirus|s__Asian_prunus_virus_1	0	1	0.001715	0.0	0.0	0.0
MSBT1759	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Foveavirus|s__Rubus_canadensis_virus_1	0	1	0.001836	0.0	0.0	0.0
MSBT1162	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Foveavirus|s__Asian_prunus_virus_3	0	1	0.001972	0.0	0.0	0.0
MSBT1312	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Foveavirus|s__Peach_chlorotic_mottle_virus	0	1	0.001879	0.0	0.0	0.0
MSBT617	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Foveavirus|s__Apricot_latent_virus	0	1	0.001922	0.0	0.0	0.0
MSBT731	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Citrivirus|s__Citrus_leaf_blotch_virus	0	1	0.002179	0.0	0.0	0.0
MSBT187	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Poplar_mosaic_virus	0	1	0.001457	0.0	0.0	0.0
MSBT2156	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Opuntia_virus_H	0	1	0.001336	0.0	0.0	0.0
MSBT1401	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Red_clover_vein_mosaic_virus	0	1	0.001436	0.0	0.0	0.0
MSBT761	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Hop_mosaic_virus	0	1	0.001211	0.0	0.0	0.0
MSBT1918	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Gaillardia_latent_virus	0	1	0.00125	0.0	0.0	0.0
MSBT1609	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Potato_virus_H	0	1	0.001286	0.0	0.0	0.0
MSBT2196	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Ligustrum_virus_A	0	1	0.001543	0.0	0.0	0.0
MSBT1316	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Phlox_virus_B	0	1	0.001204	0.0	0.0	0.0
MSBT681	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Hop_latent_virus	0	1	0.001325	0.0	0.0	0.0
MSBT1830	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Sweet_potato_C6_virus	0	1	0.002011	0.0	0.0	0.0
MSBT1405	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Helleborus_net_necrosis_virus	0	1	0.001357	0.0	0.0	0.0
MSBT1013	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Melon_yellowing_associated_virus	0	1	0.002008	0.0	0.0	0.0
MSBT1132	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Hippeastrum_latent_virus	0	2	0.002501	0.0	0.0	0.0
MSBT1697	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__American_hop_latent_virus	0	1	0.001282	0.0	0.0	0.0
MSBT188	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Potato_virus_M	0	1	0.001268	0.0	0.0	0.0
MSBT589	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Cowpea_mild_mottle_virus	0	1	0.001368	0.0	0.0	0.0
MSBT1638	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Mirabilis_jalapa_mottle_virus	0	1	0.001043	0.0	0.0	0.0
MSBT2000	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Elderberry_carlavirus_B	0	1	0.001261	0.0	0.0	0.0
MSBT186	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Chrysanthemum_virus_B	0	1	0.001493	0.0	0.0	0.0
MSBT1317	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Ligustrum_necrotic_ringspot_virus	0	1	0.001147	0.0	0.0	0.0
MSBT320	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Blueberry_scorch_virus	0	1	0.001193	0.0	0.0	0.0
MSBT1031	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Sweet_potato_chlorotic_fleck_virus	0	1	0.001668	0.0	0.0	0.0
MSBT675	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Aconitum_latent_virus	0	1	0.001404	0.0	0.0	0.0
MSBT2076	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Atractylodes_mottle_virus	0	1	0.001365	0.0	0.0	0.0
MSBT921	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Daphne_virus_S	0	1	0.001379	0.0	0.0	0.0
MSBT1999	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Elderberry_carlavirus_A	0	1	0.001368	0.0	0.0	0.0
MSBT1199	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Hydrangea_chlorotic_mottle_virus	0	1	0.001265	0.0	0.0	0.0
MSBT2018	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Yam_latent_virus	0	1	0.001343	0.0	0.0	0.0
MSBT742	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Kalanchoe_latent_virus	0	1	0.001165	0.0	0.0	0.0
MSBT1249	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Coleus_vein_necrosis_virus	0	1	0.001311	0.0	0.0	0.0
MSBT191	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Shallot_latent_virus	0	1	0.001243	0.0	0.0	0.0
MSBT757	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Potato_latent_virus	0	1	0.00119	0.0	0.0	0.0
MSBT1282	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Phlox_virus_S	0	1	0.001472	0.0	0.0	0.0
MSBT783	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Pea_streak_virus	0	2	0.002568	0.0	0.0	0.0
MSBT471	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Garlic_common_latent_virus	0	1	0.00139	0.0	0.0	0.0
MSBT798	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Narcissus_common_latent_virus	0	1	0.001218	0.0	0.0	0.0
MSBT1206	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Passiflora_latent_virus	0	1	0.001268	0.0	0.0	0.0
MSBT189	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Potato_virus_S	0	1	0.00114	0.0	0.0	0.0
MSBT192	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Lily_symptomless_virus	0	1	0.001129	0.0	0.0	0.0
MSBT1445	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Butterbur_mosaic_virus	0	1	0.001218	0.0	0.0	0.0
MSBT2157	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Jasmine_virus_C	0	1	0.001179	0.0	0.0	0.0
MSBT1766	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Divavirus|s__Diuris_virus_B	0	1	0.001586	0.0	0.0	0.0
MSBT1585	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Divavirus|s__Hardenbergia_virus_A	0	1	0.001497	0.0	0.0	0.0
MSBT2442	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Divavirus|s__Ocimum_basilicum_RNA_virus_1	0	1	0.001482	0.0	0.0	0.0
